#start	end	weight
5500	55799	-1
5500	785	-1
5500	786	-1
5500	29895	-1
5500	2893	-1
5500	84699	-1
5500	4633	-1
5500	10488	-1
5500	4636	-1
5500	10369	-1
5500	10368	-1
5500	5925	1
5501	9586	-1
5501	5261	-1
5501	1385	-1
5501	79054	-1
5501	59283	-1
5501	59285	-1
5501	59284	-1
5501	5260	-1
5501	995	1
5501	2904	-1
5501	5933	1
5501	2903	-1
5501	5934	1
5501	10413	1
5501	5350	1
5501	51806	-1
5501	90993	-1
5501	64764	-1
5501	93589	-1
5501	2998	1
5501	2997	1
5501	148327	-1
5501	27091	-1
5501	801	-1
5501	805	-1
5501	27092	-1
5501	808	-1
5501	2892	-1
5501	2891	-1
5501	2890	-1
5501	58498	-1
5501	775	-1
5501	776	-1
5501	810	-1
5501	778	-1
5501	93408	-1
5501	779	-1
5501	815	-1
5501	816	-1
5501	817	-1
5501	818	-1
5501	91860	-1
5501	6262	-1
5501	9254	-1
5501	25937	1
5501	5255	-1
5501	163688	-1
5501	5256	-1
5501	5257	-1
5501	781	-1
5501	782	-1
5501	783	-1
5501	784	-1
5501	55799	-1
5501	785	-1
5501	786	-1
5501	29895	-1
5501	2893	-1
5501	84699	-1
5501	4633	-1
5501	10488	-1
5501	4636	-1
5501	10369	-1
5501	10368	-1
5501	5925	1
5502	5499	-1
5502	5500	-1
5502	5501	-1
5506	5261	-1
5506	808	-1
5506	91860	-1
5506	51806	-1
5506	5255	-1
5506	163688	-1
5506	5256	-1
5506	5257	-1
5506	5260	-1
5506	2998	1
5506	2997	1
5506	810	-1
5506	801	-1
5506	805	-1
5507	5261	-1
5507	808	-1
5507	91860	-1
5507	51806	-1
5507	5255	-1
5507	163688	-1
5507	5256	-1
5507	5257	-1
5507	5260	-1
5507	2998	1
5507	2997	1
5507	810	-1
5507	801	-1
5507	805	-1
6850	9020	1
6850	29760	1
6850	3937	1
6850	695	1
6850	930	1
6850	5335	1
6850	10451	1
6850	5336	1
6850	8503	1
6850	5337	1
6850	399694	1
6850	5338	1
6850	27040	1
6850	64170	1
6850	5295	1
6850	25759	1
6850	5296	1
6850	6464	1
6850	7410	1
6850	5290	1
6850	5291	1
6850	382	1
6850	5293	1
6850	118788	1
6850	53358	1
6850	9846	1
6850	7409	1
5520	5584	-1
5520	100506658	-1
5520	59283	-1
5520	59285	-1
5520	59284	-1
5520	596	-1
5520	775	-1
5520	776	-1
5520	6788	-1
5520	778	-1
5520	779	-1
5520	10413	1
5520	6262	-1
5520	9254	-1
5520	25937	1
5520	93589	-1
5520	7137	-1
5520	5590	-1
5520	781	-1
5520	782	-1
5520	783	-1
5520	784	-1
5520	55799	-1
5520	785	-1
5520	786	-1
5520	10000	-1
5520	207	-1
5520	27091	-1
5520	208	-1
5520	5502	-1
5520	10369	-1
5520	27092	-1
5520	10368	-1
5521	5584	-1
5521	100506658	-1
5521	59283	-1
5521	59285	-1
5521	59284	-1
5521	596	-1
5521	775	-1
5521	776	-1
5521	6788	-1
5521	778	-1
5521	779	-1
5521	10413	1
5521	6262	-1
5521	9254	-1
5521	25937	1
5521	93589	-1
5521	7137	-1
5521	5590	-1
5521	781	-1
5521	782	-1
5521	783	-1
5521	784	-1
5521	55799	-1
5521	785	-1
5521	786	-1
5521	10000	-1
5521	207	-1
5521	27091	-1
5521	208	-1
5521	5502	-1
5521	10369	-1
5521	27092	-1
5521	10368	-1
83729	7043	-1
83729	4838	-1
83729	130399	1
83729	91	1
83729	92	1
83729	93	1
83729	7040	-1
83729	7042	-1
5519	5582	-1
5519	6199	1
5519	6198	1
5519	5584	-1
5519	100506658	-1
5519	9985	1
5519	59283	-1
5519	59285	-1
5519	59284	-1
5519	596	-1
5519	775	-1
5519	776	-1
5519	6788	-1
5519	778	-1
5519	5578	-1
5519	779	-1
5519	5579	-1
5519	286151	1
5519	10413	1
5519	6262	-1
5519	9254	-1
5519	5594	-1
5519	25937	1
5519	5595	-1
5519	93589	-1
5519	7137	-1
5519	5590	-1
5519	781	-1
5519	782	-1
5519	783	-1
5519	784	-1
5519	55799	-1
5519	785	-1
5519	786	-1
5519	10000	-1
5519	207	-1
5519	27091	-1
5519	208	-1
5519	5502	-1
5519	5604	-1
5519	5605	-1
5519	10369	-1
5519	27092	-1
5519	10368	-1
83734	9140	1
10718	2066	1
6843	8773	1
6843	112755	1
6843	6809	1
6843	6810	1
6843	2054	1
6843	6804	1
6844	8773	1
6844	112755	1
6844	6809	1
6844	6810	1
6844	2054	1
6844	6804	1
5515	5582	-1
5515	6199	1
5515	6198	1
5515	5584	-1
5515	100506658	-1
5515	9985	1
5515	59283	-1
5515	59285	-1
5515	59284	-1
5515	596	-1
5515	60673	-1
5515	6788	-1
5515	5578	-1
5515	5579	-1
5515	10413	1
5515	8408	-1
5515	5594	-1
5515	5595	-1
5515	93589	-1
5515	7137	-1
5515	5590	-1
5515	207	-1
5515	27091	-1
5515	208	-1
5515	5502	-1
5515	9706	-1
5515	27092	-1
5515	775	-1
5515	776	-1
5515	778	-1
5515	779	-1
5515	286151	1
5515	6262	-1
5515	9254	-1
5515	25937	1
5515	9776	-1
5515	781	-1
5515	782	-1
5515	783	-1
5515	784	-1
5515	55799	-1
5515	785	-1
5515	786	-1
5515	10000	-1
5515	5604	-1
5515	5605	-1
5515	10369	-1
5515	10368	-1
5516	5582	-1
5516	6199	1
5516	6198	1
5516	5584	-1
5516	100506658	-1
5516	9985	1
5516	59283	-1
5516	59285	-1
5516	59284	-1
5516	596	-1
5516	60673	-1
5516	6788	-1
5516	5578	-1
5516	5579	-1
5516	10413	1
5516	8408	-1
5516	5594	-1
5516	5595	-1
5516	93589	-1
5516	7137	-1
5516	5590	-1
5516	207	-1
5516	27091	-1
5516	208	-1
5516	5502	-1
5516	9706	-1
5516	27092	-1
5516	775	-1
5516	776	-1
5516	778	-1
5516	779	-1
5516	286151	1
5516	6262	-1
5516	9254	-1
5516	25937	1
5516	9776	-1
5516	781	-1
5516	782	-1
5516	783	-1
5516	784	-1
5516	55799	-1
5516	785	-1
5516	786	-1
5516	10000	-1
5516	5604	-1
5516	5605	-1
5516	10369	-1
5516	10368	-1
6846	729230	1
6846	7852	1
6846	1230	1
6846	1524	1
6846	2833	1
6846	1237	1
6846	1236	1
6846	3579	1
6846	1235	1
6846	10803	1
6846	1234	1
6846	3577	1
6846	643	1
6846	1233	1
6846	1232	1
6846	2829	1
6846	10663	1
6846	2826	1
5518	5582	-1
5518	6199	1
5518	6198	1
5518	5584	-1
5518	100506658	-1
5518	9985	1
5518	59283	-1
5518	59285	-1
5518	59284	-1
5518	596	-1
5518	775	-1
5518	776	-1
5518	6788	-1
5518	778	-1
5518	5578	-1
5518	779	-1
5518	5579	-1
5518	286151	1
5518	10413	1
5518	6262	-1
5518	9254	-1
5518	5594	-1
5518	25937	1
5518	5595	-1
5518	93589	-1
5518	7137	-1
5518	5590	-1
5518	781	-1
5518	782	-1
5518	783	-1
5518	784	-1
5518	55799	-1
5518	785	-1
5518	786	-1
5518	10000	-1
5518	207	-1
5518	27091	-1
5518	208	-1
5518	5502	-1
5518	5604	-1
5518	5605	-1
5518	10369	-1
5518	27092	-1
5518	10368	-1
26291	4233	1
26291	3480	1
26291	4804	1
26291	1436	1
26291	3815	1
26291	2324	1
26291	2322	1
26291	2321	1
26291	5159	1
26291	1956	1
26291	7010	1
26291	3791	1
26291	5156	1
26291	2066	1
26291	2264	1
26291	2065	1
26291	2263	1
26291	2064	1
26291	2261	1
26291	2260	1
26291	4914	1
26291	4915	1
26291	3643	1
26291	1969	1
26291	3645	1
5530	25847	1
5530	4772	1
5530	8697	1
5530	4773	1
5530	10393	1
5530	29945	1
5530	29882	1
5530	991	1
5530	775	-1
5530	54434	1
5530	776	-1
5530	996	1
5530	51529	1
5530	64682	1
5530	8881	1
5530	2911	1
5530	200186	1
5530	246184	1
5530	54961	1
5530	51434	1
5530	4775	1
5530	51433	1
5530	4776	1
5530	5502	-1
5530	85464	1
5530	2915	1
5530	84152	-1
6863	6865	1
6863	6869	1
5531	200186	-1
5532	25847	1
5532	4772	1
5532	8697	1
5532	4773	1
5532	10393	1
5532	29945	1
5532	29882	1
5532	991	1
5532	775	-1
5532	54434	1
5532	776	-1
5532	996	1
5532	51529	1
5532	64682	1
5532	8881	1
5532	2911	1
5532	200186	1
5532	246184	1
5532	54961	1
5532	51434	1
5532	4775	1
5532	51433	1
5532	4776	1
5532	5502	-1
5532	85464	1
5532	2915	1
5532	84152	-1
390429	2788	1
390429	2774	1
390429	2782	1
390429	51764	1
5522	5584	-1
5522	100506658	-1
5522	59283	-1
5522	59285	-1
5522	59284	-1
5522	596	-1
5522	775	-1
5522	776	-1
5522	6788	-1
5522	778	-1
5522	779	-1
5522	10413	1
5522	6262	-1
5522	9254	-1
5522	25937	1
5522	93589	-1
5522	7137	-1
5522	5590	-1
5522	781	-1
5522	782	-1
5522	783	-1
5522	784	-1
5522	55799	-1
5522	785	-1
5522	786	-1
5522	10000	-1
5522	207	-1
5522	27091	-1
5522	208	-1
5522	5502	-1
5522	10369	-1
5522	27092	-1
5522	10368	-1
5523	59283	-1
5523	59285	-1
5523	59284	-1
5523	596	-1
5523	775	-1
5523	776	-1
5523	778	-1
5523	779	-1
5523	6262	-1
5523	9254	-1
5523	93589	-1
5523	7137	-1
5523	781	-1
5523	782	-1
5523	783	-1
5523	784	-1
5523	55799	-1
5523	785	-1
5523	786	-1
5523	10000	-1
5523	207	-1
5523	27091	-1
5523	208	-1
5523	5502	-1
5523	10369	-1
5523	27092	-1
5523	10368	-1
5525	9985	1
5525	59283	-1
5525	59285	-1
5525	59284	-1
5525	596	-1
5525	775	-1
5525	776	-1
5525	778	-1
5525	779	-1
5525	6262	-1
5525	9254	-1
5525	93589	-1
5525	7137	-1
5525	781	-1
5525	782	-1
5525	783	-1
5525	784	-1
5525	55799	-1
5525	785	-1
5525	786	-1
5525	10000	-1
5525	207	-1
5525	27091	-1
5525	208	-1
5525	5502	-1
5525	10369	-1
5525	27092	-1
5525	10368	-1
5526	9985	1
5526	59283	-1
5526	59285	-1
5526	59284	-1
5526	596	-1
5526	775	-1
5526	776	-1
5526	778	-1
5526	779	-1
5526	6262	-1
5526	9254	-1
5526	93589	-1
5526	7137	-1
5526	781	-1
5526	782	-1
5526	783	-1
5526	784	-1
5526	55799	-1
5526	785	-1
5526	786	-1
5526	10000	-1
5526	207	-1
5526	27091	-1
5526	208	-1
5526	5502	-1
5526	10369	-1
5526	27092	-1
5526	10368	-1
5527	9985	1
5527	59283	-1
5527	59285	-1
5527	59284	-1
5527	596	-1
5527	775	-1
5527	776	-1
5527	778	-1
5527	779	-1
5527	6262	-1
5527	9254	-1
5527	93589	-1
5527	7137	-1
5527	781	-1
5527	782	-1
5527	783	-1
5527	784	-1
5527	55799	-1
5527	785	-1
5527	786	-1
5527	10000	-1
5527	207	-1
5527	27091	-1
5527	208	-1
5527	5502	-1
5527	10369	-1
5527	27092	-1
5527	10368	-1
154064	22914	1
154064	100528032	1
5528	9985	1
5528	59283	-1
5528	59285	-1
5528	59284	-1
5528	596	-1
5528	775	-1
5528	776	-1
5528	778	-1
5528	779	-1
5528	6262	-1
5528	9254	-1
5528	93589	-1
5528	7137	-1
5528	781	-1
5528	782	-1
5528	783	-1
5528	784	-1
5528	55799	-1
5528	785	-1
5528	786	-1
5528	10000	-1
5528	207	-1
5528	27091	-1
5528	208	-1
5528	5502	-1
5528	10369	-1
5528	27092	-1
5528	10368	-1
5529	9985	1
5529	59283	-1
5529	59285	-1
5529	59284	-1
5529	596	-1
5529	775	-1
5529	776	-1
5529	778	-1
5529	779	-1
5529	6262	-1
5529	9254	-1
5529	93589	-1
5529	7137	-1
5529	781	-1
5529	782	-1
5529	783	-1
5529	784	-1
5529	55799	-1
5529	785	-1
5529	786	-1
5529	10000	-1
5529	207	-1
5529	27091	-1
5529	208	-1
5529	5502	-1
5529	10369	-1
5529	27092	-1
5529	10368	-1
6870	9630	1
6870	2767	1
6870	2776	1
6870	2769	1
4210	29108	-1
5533	25847	1
5533	4772	1
5533	8697	1
5533	4773	1
5533	10393	1
5533	29945	1
5533	29882	1
5533	991	1
5533	775	-1
5533	54434	1
5533	776	-1
5533	996	1
5533	51529	1
5533	64682	1
5533	8881	1
5533	2911	1
5533	200186	1
5533	246184	1
5533	54961	1
5533	51434	1
5533	4775	1
5533	51433	1
5533	4776	1
5533	5502	-1
5533	85464	1
5533	2915	1
5533	84152	-1
6865	9630	1
6865	2767	1
6865	2776	1
6865	2769	1
5534	25847	1
5534	4772	1
5534	8697	1
5534	4773	1
5534	10393	1
5534	29945	1
5534	29882	1
5534	991	1
5534	54434	1
5534	996	1
5534	51529	1
5534	64682	1
5534	8881	1
5534	2911	1
5534	200186	1
5534	246184	1
5534	54961	1
5534	51434	1
5534	4775	1
5534	51433	1
5534	4776	1
5534	5502	-1
5534	85464	1
5534	2915	1
5535	25847	1
5535	4772	1
5535	8697	1
5535	4773	1
5535	10393	1
5535	29945	1
5535	29882	1
5535	991	1
5535	54434	1
5535	996	1
5535	51529	1
5535	64682	1
5535	8881	1
5535	2911	1
5535	200186	1
5535	246184	1
5535	54961	1
5535	51434	1
5535	4775	1
5535	51433	1
5535	4776	1
5535	5502	-1
5535	85464	1
5535	2915	1
6866	6870	1
4205	10365	1
4205	50964	1
5536	4217	-1
6869	9630	1
6869	2767	1
6869	2776	1
6869	2769	1
4207	10365	1
6868	4851	1
6868	4853	1
6868	4854	1
6868	4855	1
5539	10888	1
5539	5540	1
5539	100996758	1
5539	4886	1
5539	4887	1
5539	4889	1
4208	10365	1
4208	50964	1
4209	10365	1
4209	50964	1
6885	4790	1
6885	5562	1
6885	5563	1
6885	5564	1
6885	5565	1
6885	9020	1
6885	1432	1
6885	5599	1
6885	51422	1
6885	51701	1
6885	5571	1
6885	5594	1
6885	5595	1
6885	6300	1
6885	5970	1
6885	3551	1
6885	5608	1
6885	5609	1
6885	1147	1
6885	53632	1
6885	5600	1
6885	8517	1
6885	6416	1
6885	5601	1
6885	5602	1
6885	5603	1
6885	5604	1
6885	5606	1
89849	64422	1
89849	11345	1
89849	23710	1
89849	11337	1
51256	6009	-1
89846	998	1
4214	4790	1
4214	6300	1
4214	5970	1
4214	3551	1
4214	5608	1
4214	5609	1
4214	1147	1
4214	1432	1
4214	5599	1
4214	5600	1
4214	8517	1
4214	5601	1
4214	6416	1
4214	5602	1
4214	5603	1
4214	5604	1
4214	5605	1
4214	5606	1
4215	5607	1
4215	5608	1
4215	5606	1
4216	5608	1
4216	5606	1
4217	5608	1
4217	5609	1
4217	6300	1
4217	1432	1
4217	5599	1
4217	5600	1
4217	6416	1
4217	5601	1
4217	5602	1
4217	5603	1
4217	5606	1
4218	8878	1
4218	6517	1
5562	1080	-1
5562	7248	1
5562	29904	1
5562	1994	-1
5562	57521	-1
5562	10891	1
5562	4303	1
5562	2309	1
5562	2308	1
5562	31	-1
5562	32	-1
5562	23417	1
5562	5210	1
5562	92579	-1
5562	3991	-1
5562	6720	-1
5562	3156	-1
5562	181	1
5562	100132074	1
5562	23216	-1
5562	200186	-1
5562	2998	-1
5562	2997	-1
5562	84335	-1
5562	51256	1
5562	107080638	1
5562	2475	-1
5562	5346	1
5562	6513	1
5562	7249	1
5562	4852	1
5562	5105	-1
5562	57818	-1
5562	4633	1
5562	10365	1
5562	8877	-1
5562	5106	-1
5562	5207	1
5562	1408	1
5562	6517	1
5562	5208	1
5562	948	1
5562	1407	1
5562	5209	1
5562	56848	-1
5562	2538	-1
5563	1080	-1
5563	7248	1
5563	29904	1
5563	1994	-1
5563	57521	-1
5563	10891	1
5563	4303	1
5563	2309	1
5563	2308	1
5563	31	-1
5563	32	-1
5563	23417	1
5563	5210	1
5563	92579	-1
5563	3991	-1
5563	6720	-1
5563	3156	-1
5563	181	1
5563	100132074	1
5563	23216	-1
5563	200186	-1
5563	2998	-1
5563	2997	-1
5563	84335	-1
5563	51256	1
5563	107080638	1
5563	2475	-1
5563	5346	1
5563	6513	1
5563	7249	1
5563	4852	1
5563	5105	-1
5563	57818	-1
5563	4633	1
5563	10365	1
5563	8877	-1
5563	5106	-1
5563	5207	1
5563	1408	1
5563	6517	1
5563	5208	1
5563	948	1
5563	1407	1
5563	5209	1
5563	56848	-1
5563	2538	-1
5564	1080	-1
5564	7248	1
5564	29904	1
5564	1994	-1
5564	57521	-1
5564	10891	1
5564	4303	1
5564	2309	1
5564	2308	1
5564	31	-1
5564	32	-1
5564	23417	1
5564	5210	1
5564	92579	-1
5564	3991	-1
5564	6720	-1
5564	3156	-1
5564	181	1
5564	100132074	1
5564	23216	-1
5564	200186	-1
5564	2998	-1
5564	2997	-1
5564	84335	-1
5564	2475	-1
5564	5346	1
5564	6513	1
5564	7249	1
5564	4852	1
5564	5105	-1
5564	57818	-1
5564	4633	1
5564	10365	1
5564	8877	-1
5564	5106	-1
5564	5207	1
5564	1408	1
5564	6517	1
5564	5208	1
5564	948	1
5564	1407	1
5564	5209	1
5564	56848	-1
5564	2538	-1
4233	5295	1
4233	25759	1
4233	5296	1
4233	5330	1
4233	5331	1
4233	6464	1
4233	5332	1
4233	5290	1
4233	23236	1
4233	5291	1
4233	5293	1
4233	1500	-1
4233	1499	-1
4233	2885	1
4233	1399	1
4233	1398	1
4233	8503	1
4233	53358	1
4233	399694	1
4233	3667	1
4233	5747	1
5565	1080	-1
5565	7248	1
5565	29904	1
5565	1994	-1
5565	57521	-1
5565	10891	1
5565	4303	1
5565	2309	1
5565	2308	1
5565	31	-1
5565	32	-1
5565	23417	1
5565	5210	1
5565	92579	-1
5565	3991	-1
5565	6720	-1
5565	3156	-1
5565	181	1
5565	100132074	1
5565	23216	-1
5565	200186	-1
5565	2998	-1
5565	2997	-1
5565	84335	-1
5565	2475	-1
5565	5346	1
5565	6513	1
5565	7249	1
5565	4852	1
5565	5105	-1
5565	57818	-1
5565	4633	1
5565	10365	1
5565	8877	-1
5565	5106	-1
5565	5207	1
5565	1408	1
5565	6517	1
5565	5208	1
5565	948	1
5565	1407	1
5565	5209	1
5565	56848	-1
5565	2538	-1
730094	6608	-1
286151	991	-1
5571	1080	-1
5571	7248	1
5571	29904	1
5571	1994	-1
5571	57521	-1
5571	10891	1
5571	4303	1
5571	2309	1
5571	2308	1
5571	31	-1
5571	32	-1
5571	23417	1
5571	5210	1
5571	92579	-1
5571	3991	-1
5571	6720	-1
5571	3156	-1
5571	181	1
5571	100132074	1
5571	23216	-1
5571	200186	-1
5571	2998	-1
5571	2997	-1
5571	84335	-1
5571	2475	-1
5571	5346	1
5571	6513	1
5571	7249	1
5571	4852	1
5571	5105	-1
5571	57818	-1
5571	4633	1
5571	10365	1
5571	8877	-1
5571	5106	-1
5571	5207	1
5571	1408	1
5571	6517	1
5571	5208	1
5571	948	1
5571	1407	1
5571	5209	1
5571	56848	-1
5571	2538	-1
5573	3991	1
4242	4851	1
4242	4853	1
4242	4854	1
4242	4855	1
5575	3991	1
5576	3991	1
51272	9554	1
51272	6811	1
51272	9570	1
5566	3760	-1
5566	4728	-1
5566	56656	-1
5566	4729	-1
5566	120065	-1
5566	120066	-1
5566	121275	-1
5566	4720	-1
5566	283365	-1
5566	3753	1
5566	4722	-1
5566	4723	-1
5566	4724	-1
5566	2309	-1
5566	4725	-1
5566	2308	-1
5566	4726	-1
5566	3651	1
5566	390883	-1
5566	1594	1
5566	390882	-1
5566	1591	-1
5566	390649	-1
5566	56302	1
5566	124538	-1
5566	390648	-1
5566	1588	1
5566	1586	1
5566	3762	-1
5566	4731	-1
5566	27091	1
5566	3763	-1
5566	801	1
5566	283111	-1
5566	3765	-1
5566	283110	-1
5566	341568	-1
5566	27094	1
5566	805	1
5566	27092	1
5566	808	1
5566	4991	-1
5566	4992	-1
5566	4993	-1
5566	442184	-1
5566	442185	-1
5566	107987545	-1
5566	442186	-1
5566	442179	-1
5566	79310	-1
5566	79317	-1
5566	810	1
5566	284433	-1
5566	3776	-1
5566	341799	-1
5566	374291	-1
5566	3778	1
5566	3779	1
5566	219954	-1
5566	219952	-1
5566	5970	1
5566	121130	-1
5566	23710	-1
5566	79541	-1
5566	79544	-1
5566	121364	-1
5566	2697	1
5566	125963	-1
5566	125962	-1
5566	4994	-1
5566	3784	1
5566	4995	-1
5566	79549	-1
5566	5600	1
5566	5601	1
5566	283694	-1
5566	5602	1
5566	5603	1
5566	121129	-1
5566	5604	1
5566	5605	1
5566	4638	-1
5566	219965	-1
5566	112268384	-1
5566	130075	-1
5566	219960	-1
5566	4772	-1
5566	390431	-1
5566	1385	1
5566	390432	-1
5566	390433	-1
5566	442361	-1
5566	390436	-1
5566	390437	-1
5566	390439	-1
5566	341418	-1
5566	341416	-1
5566	79334	-1
5566	1499	1
5566	79339	-1
5566	219959	-1
5566	219958	-1
5566	219957	-1
5566	219956	-1
5566	283162	-1
5566	138804	-1
5566	138805	-1
5566	283160	-1
5566	138802	-1
5566	138803	-1
5566	4540	-1
5566	4541	-1
5566	390441	-1
5566	390321	-1
5566	390442	-1
5566	390201	-1
5566	390323	-1
5566	390445	-1
5566	390326	-1
5566	390327	-1
5566	144124	-1
5566	144125	-1
5566	254973	-1
5566	79324	-1
5566	1388	1
5566	1387	1
5566	283159	-1
5566	1386	1
5566	5502	1
5566	4535	-1
5566	6833	-1
5566	4536	-1
5566	4537	-1
5566	219968	-1
5566	4538	-1
5566	127608	-1
5566	4539	-1
5566	219865	-1
5566	219986	-1
5566	4790	1
5566	4792	1
5566	219983	-1
5566	219982	-1
5566	390892	-1
5566	219981	-1
5566	401994	-1
5566	401993	-1
5566	401992	-1
5566	79470	-1
5566	285659	-1
5566	79473	-1
5566	81309	-1
5566	81797	-1
5566	390538	-1
5566	7932	-1
5566	4666	1
5566	6844	1
5566	219858	-1
5566	219875	-1
5566	219874	-1
5566	219873	-1
5566	5894	-1
5566	5531	1
5566	219870	-1
5566	390429	-1
5566	79346	-1
5566	10846	1
5566	860	1
5566	79345	-1
5566	26188	-1
5566	81300	-1
5566	26189	-1
5566	219869	-1
5566	347168	-1
5566	26716	-1
5566	283093	-1
5566	286365	-1
5566	283092	-1
5566	347169	-1
5566	4694	-1
5566	4695	-1
5566	138799	-1
5566	4696	-1
5566	390113	-1
5566	2033	1
5566	126328	-1
5566	995	-1
5566	55967	-1
5566	79813	1
5566	4205	-1
5566	134083	-1
5566	91807	-1
5566	11345	-1
5566	4208	-1
5566	4209	-1
5566	391211	-1
5566	392309	-1
5566	85366	-1
5566	4697	-1
5566	4698	-1
5566	4217	1
5566	150681	-1
5566	84152	1
5566	7849	1
5566	1080	1
5566	6770	1
5566	5564	1
5566	5565	1
5566	338674	-1
5566	338675	-1
5566	775	1
5566	776	1
5566	340980	-1
5566	778	1
5566	779	1
5566	283189	-1
5566	5315	-1
5566	219417	-1
5566	54539	-1
5566	219438	-1
5566	219437	-1
5566	23439	1
5566	219436	-1
5566	5571	1
5566	26707	-1
5566	6300	1
5566	6662	1
5566	219432	-1
5566	219431	-1
5566	6543	1
5566	126541	-1
5566	338662	-1
5566	403282	-1
5566	403284	-1
5566	440153	-1
5566	781	1
5566	782	1
5566	783	1
5566	784	1
5566	785	1
5566	786	1
5566	127623	-1
5566	10242	1
5566	254879	-1
5566	283297	-1
5566	10488	1
5566	5207	1
5566	219429	-1
5566	255725	-1
5566	11337	-1
5566	10369	1
5566	219428	-1
5566	284383	-1
5566	10368	1
5566	126370	-1
5566	219447	-1
5566	390271	-1
5566	390151	-1
5566	390152	-1
5566	391121	-1
5566	441308	-1
5566	390154	-1
5566	390275	-1
5566	5465	1
5566	390155	-1
5566	441669	-1
5566	390036	-1
5566	390157	-1
5566	390037	-1
5566	390038	-1
5566	3164	1
5566	3284	1
5566	3283	1
5566	441670	-1
5566	6546	1
5566	6667	1
5566	158131	-1
5566	138882	-1
5566	6548	1
5566	138883	-1
5566	6547	1
5566	138881	-1
5566	23538	-1
5566	390162	-1
5566	5594	1
5566	5595	1
5566	90993	1
5566	6324	1
5566	219453	-1
5566	6323	-1
5566	390167	-1
5566	390168	-1
5566	3294	1
5566	3292	1
5566	102723532	-1
5566	116443	1
5566	148327	1
5566	116444	1
5566	5346	1
5566	5348	1
5566	7408	1
5566	347468	-1
5566	9706	-1
5566	196883	1
5566	219469	-1
5566	6331	1
5566	6330	1
5566	6332	1
5566	219464	-1
5566	338751	-1
5566	391107	-1
5566	391109	-1
5566	338755	-1
5566	572	-1
5566	254786	-1
5566	254783	-1
5566	5599	1
5566	10798	-1
5566	91860	1
5566	390260	-1
5566	7430	1
5566	219479	-1
5566	390261	-1
5566	8644	1
5566	162998	-1
5566	219477	-1
5566	390142	-1
5566	5255	1
5566	390264	-1
5566	391112	-1
5566	5256	1
5566	390144	-1
5566	390265	-1
5566	5257	1
5566	391114	-1
5566	219473	-1
5566	390148	-1
5566	55671	1
5566	55799	1
5566	466	1
5566	79501	-1
5566	468	1
5566	51079	-1
5566	107	1
5566	108	1
5566	109	1
5566	286362	-1
5566	5140	1
5566	5261	1
5566	390072	-1
5566	5141	1
5566	7442	1
5566	5142	1
5566	390195	-1
5566	5143	1
5566	390075	-1
5566	392133	-1
5566	5144	1
5566	390197	-1
5566	219487	-1
5566	390077	-1
5566	390078	-1
5566	390199	-1
5566	392376	-1
5566	390079	-1
5566	219484	-1
5566	219482	-1
5566	392138	-1
5566	127385	-1
5566	5260	1
5566	111	1
5566	112	1
5566	113	1
5566	476	1
5566	114	1
5566	477	1
5566	143502	-1
5566	115	1
5566	478	1
5566	119764	-1
5566	119765	-1
5566	359	1
5566	143503	-1
5566	5139	1
5566	81050	-1
5566	8408	-1
5566	390081	-1
5566	390082	-1
5566	390083	-1
5566	390084	-1
5566	26687	-1
5566	119749	-1
5566	26686	-1
5566	26689	-1
5566	402135	-1
5566	219493	-1
5566	480	1
5566	481	1
5566	482	1
5566	483	1
5566	486	1
5566	26683	-1
5566	26682	-1
5566	81168	-1
5566	81285	-1
5566	392391	-1
5566	392390	-1
5566	81282	-1
5566	504190	-1
5566	390174	-1
5566	390054	-1
5566	256892	-1
5566	26533	-1
5566	26532	-1
5566	390058	-1
5566	390059	-1
5566	26534	-1
5566	490	1
5566	26658	-1
5566	491	1
5566	492	1
5566	26539	-1
5566	493	1
5566	26538	-1
5566	26659	-1
5566	51780	1
5566	26531	-1
5566	26530	-1
5566	51422	1
5566	504191	-1
5566	343173	-1
5566	390181	-1
5566	343172	-1
5566	390061	-1
5566	6262	1
5566	343171	-1
5566	343170	-1
5566	390063	-1
5566	390064	-1
5566	441639	-1
5566	389090	-1
5566	390066	-1
5566	390067	-1
5566	9776	-1
5566	26664	-1
5566	387	-1
5566	504189	-1
5566	84335	1
5566	84699	1
5566	343169	-1
5566	390190	-1
5566	81061	-1
5566	390191	-1
5566	403274	-1
5566	127062	-1
5566	403277	-1
5566	403278	-1
5566	8458	1
5566	127069	-1
5566	127068	-1
5566	59283	1
5566	127066	-1
5566	59285	1
5566	127064	-1
5566	403273	-1
5566	59284	1
5566	396	1
5566	397	1
5566	398	1
5566	120787	-1
5566	119687	-1
5566	2906	1
5566	81099	-1
5566	2905	1
5566	2904	1
5566	119682	-1
5566	2903	1
5566	2902	1
5566	26529	-1
5566	64764	1
5566	441933	-1
5566	7137	1
5566	441932	-1
5566	127059	-1
5566	26648	-1
5566	120775	-1
5566	120776	-1
5566	119678	-1
5566	119679	-1
5566	53632	1
5566	55818	1
5566	56901	-1
5566	390093	-1
5566	392392	-1
5566	403253	-1
5566	441608	-1
5566	5087	1
5566	403257	-1
5566	391189	-1
5566	26735	-1
5566	128371	-1
5566	26737	-1
5566	8590	-1
5566	128372	-1
5566	346528	-1
5566	391190	-1
5566	196335	-1
5566	346525	-1
5566	391192	-1
5566	391191	-1
